Date,Open,High,Low,Close,Volume
2016-11-16,199.78,200.29,199.65,200.07,1195176
2016-11-15,199.29,200.42,199.0702,200.41,2528093
2016-11-14,199.3,199.49,198.06,198.8,2651298
2016-11-11,198.42,198.96,197.7,198.77,1954176
2016-11-10,199.53,200.44,197.61,199.14,5124553
2016-11-09,194.94,199.3399,194.92,198.68,6119079
2016-11-08,195.31,197.18,195.0233,196.58,3048785
2016-11-07,194.17,195.74,194.01,195.68,2699111
2016-11-04,191.8,192.71,191.32,191.48,2221546
2016-11-03,192.79,193.0,191.39,191.74,1512147
2016-11-02,193.42,193.81,192.1,192.49,3395632
2016-11-01,195.52,195.54,192.45,193.77,2456360
2016-10-31,195.49,195.74,194.9801,195.13,1816259
2016-10-28,195.71,196.4,194.4,195.13,2632032
2016-10-27,197.04,197.07,195.65,195.75,1635461
2016-10-26,195.76,196.86,195.53,196.27,1202326
2016-10-25,197.13,197.39,196.48,196.71,1464904
2016-10-24,197.37,197.65,196.95,197.27,816971
2016-10-21,195.54,196.57,195.38,196.47,1376361
2016-10-20,196.37,196.97,195.7,196.42,1309798
2016-10-19,196.49,197.08,196.1297,196.74,1041362
2016-10-18,196.7,196.76,195.82,196.2,1263381
2016-10-17,195.64,195.9273,194.81,195.05,1323208
2016-10-14,196.65,197.12,195.61,195.63,1218830
2016-10-13,194.83,196.11,193.92,195.58,2407142
2016-10-12,196.12,196.74,195.5876,196.21,1458672
2016-10-11,198.0,198.07,195.19,195.96,2642914
2016-10-10,198.44,198.95,198.31,198.37,1297401
2016-10-07,198.42,198.6,196.651,197.46,1795140
2016-10-06,197.74,198.34,197.16,198.19,1117392
2016-10-05,197.77,198.44,197.72,197.96,1126748
2016-10-04,198.25,198.47,196.48,197.14,2846581
2016-10-03,198.18,198.35,197.45,198.06,2136031
2016-09-30,198.01,199.34,197.75,198.69,3147403
2016-09-29,198.71,199.11,196.54,197.11,2068307
2016-09-28,198.18,199.07,197.13,198.98,1419899
2016-09-27,196.53,198.01,196.16,197.91,1468355
2016-09-26,197.47,197.6,196.5,196.71,2451578
2016-09-23,198.98,199.1098,198.22,198.29,1413561
2016-09-22,199.26,199.71,198.98,199.36,2215243
2016-09-21,196.69,198.34,195.98,198.17,2238757
2016-09-20,196.86,197.03,195.93,195.97,1294085
2016-09-19,196.63,197.2848,195.64,195.95,2061150
2016-09-16,196.02,196.19,195.17,195.89,1774206
2016-09-15,194.51,197.07,194.37,196.66,1874617
2016-09-14,194.83,196.1199,194.12,194.66,2966622
2016-09-13,196.25,196.51,194.12,194.78,3365268
2016-09-12,194.88,198.95,194.8,198.48,2800162
2016-09-09,199.08,199.18,195.67,195.68,3435593
2016-09-08,200.62,200.9199,200.19,200.52,2180474
2016-09-07,200.82,201.15,200.32,200.99,1455442
2016-09-06,200.69,201.04,199.92,201.0,1589601
2016-09-02,200.41,200.83,199.78,200.37,1555772
2016-09-01,199.5,199.79,198.24,199.48,2196085
2016-08-31,199.7,199.82,198.65,199.52,2343858
2016-08-30,200.28,200.57,199.4476,200.01,1407367
2016-08-29,199.53,200.6453,199.49,200.39,1140677
2016-08-26,199.96,201.05,198.44,199.38,2890614
2016-08-25,199.48,200.21,199.3316,199.76,1262644
2016-08-24,200.78,200.87,199.46,199.92,1160988
2016-08-23,201.18,201.51,200.86,200.89,1214451
2016-08-22,200.3,200.75,199.88,200.52,880393
2016-08-19,200.34,200.72,199.81,200.54,1190807
2016-08-18,200.37,200.86,200.25,200.82,5211151
2016-08-17,200.05,200.53,199.1401,200.34,3157676
2016-08-16,200.61,200.66,200.0,200.01,1731162
2016-08-15,200.89,201.41,200.85,201.05,1051549
2016-08-12,200.32,200.7,200.04,200.47,1718942
2016-08-11,200.31,200.89,199.995,200.67,1645128
2016-08-10,200.34,200.395,199.33,199.69,1222339
2016-08-09,200.19,200.73,199.86,200.2,1821115
2016-08-08,200.41,200.5099,199.79,200.07,1441879
2016-08-05,199.34,200.2216,199.19,200.17,1818582
2016-08-04,198.5,198.9,198.05,198.57,1384742
2016-08-03,197.74,198.42,197.3961,198.38,2057535
2016-08-02,198.79,198.94,196.88,197.81,4085790
2016-08-01,199.33,199.71,198.58,199.05,2111471
2016-07-29,198.63,199.6,198.32,199.28,1758641
2016-07-28,198.49,199.21,197.975,198.93,937223
2016-07-27,199.29,199.34,197.85,198.71,2120155
2016-07-26,198.7,199.25,197.9745,198.84,1405521
2016-07-25,199.1,199.17,198.17,198.85,1172616
2016-07-22,198.62,199.38,198.3,199.33,1678993
2016-07-21,199.07,199.32,197.97,198.41,4509817
2016-07-20,198.92,199.44,198.41,199.16,1096642
2016-07-19,198.13,198.39,197.88,198.36,1003296
2016-07-18,198.15,198.74,197.9,198.58,1155726
2016-07-15,198.93,198.93,197.56,198.01,2346463
2016-07-14,198.58,198.8,197.89,198.31,3690962
2016-07-13,197.69,197.69,196.685,197.16,2767344
2016-07-12,196.84,197.54,196.59,197.23,2355928
2016-07-11,195.62,196.41,195.41,195.85,3590480
2016-07-08,193.63,195.36,193.41,195.17,2048546
2016-07-07,192.56,193.26,191.4377,192.25,1704943
2016-07-06,190.71,192.49,189.97,192.38,2197838
2016-07-05,191.73,191.82,190.57,191.25,2231597
2016-07-01,192.09,193.12,192.07,192.6,2170965
2016-06-30,190.13,192.24,189.5276,192.2,3822157
2016-06-29,187.95,189.86,187.86,189.64,4147798
2016-06-28,184.87,186.44,184.53,186.43,4475499
2016-06-27,185.06,185.06,182.27,183.05,7720460
2016-06-24,187.0,189.82,186.0,186.56,10310291
2016-06-23,192.52,193.44,192.0,193.39,2579671
2016-06-22,191.45,192.21,190.775,190.92,2244774
2016-06-21,191.15,191.65,190.65,191.24,1824423
2016-06-20,192.56,193.26,191.564,191.65,1192781
2016-06-17,191.1,191.1,189.73,190.43,1700955
2016-06-16,189.6,191.33,188.57,191.14,2744398
2016-06-15,191.26,191.96,190.36,190.52,1590761
2016-06-14,190.83,191.4502,189.8,190.8,2051157
2016-06-13,192.03,192.97,191.12,191.22,2317569
2016-06-10,193.07,193.4299,192.1172,192.67,1932902
2016-06-09,194.02,194.6899,193.75,194.54,1521582
2016-06-08,194.34,194.95,194.21,194.84,1041126
2016-06-07,194.05,194.78,194.015,194.2,1551220
2016-06-06,193.29,194.24,193.12,193.85,1177575
2016-06-03,192.85,193.26,191.59,192.92,1897245
2016-06-02,192.45,193.48,191.92,193.48,1601670
2016-06-01,191.88,193.06,191.63,192.9,2374373
2016-05-31,193.16,193.27,191.88,192.54,2819618
2016-05-27,192.19,192.83,192.16,192.77,988554
2016-05-26,192.14,192.36,191.68,192.02,1225286
2016-05-25,191.38,192.42,191.36,191.93,2006658
2016-05-24,189.13,191.01,189.08,190.63,1985569
2016-05-23,188.48,188.78,188.02,188.24,1415351
2016-05-20,187.97,189.05,187.9,188.49,1588695
2016-05-19,187.15,187.59,185.97,187.32,1795981
2016-05-18,187.5,189.2,186.7776,187.93,1941954
2016-05-17,189.35,189.65,187.33,187.96,3322895
2016-05-16,187.98,190.16,187.93,189.63,1075169
2016-05-13,189.1,189.71,187.46,187.76,1658717
2016-05-12,190.14,190.2889,188.36,189.51,1783364
2016-05-11,190.71,191.07,189.39,189.4,2724909
2016-05-10,189.61,191.21,189.54,191.19,1021067
2016-05-09,188.55,189.27,188.36,188.85,1557541
2016-05-06,187.21,188.7199,187.0,188.65,1551415
2016-05-05,188.57,188.9,187.5711,187.97,1610532
2016-05-04,187.99,188.78,187.47,187.99,2079084
2016-05-03,189.44,189.66,188.28,189.1,2351937
2016-05-02,189.81,190.95,189.34,190.73,1638888
2016-04-29,189.62,189.975,188.05,189.22,2785562
2016-04-28,191.22,192.4,189.8495,190.3,1577482
2016-04-27,191.21,192.44,190.8,192.03,1971845
2016-04-26,191.72,192.16,191.14,191.63,1714756
2016-04-25,191.07,191.36,190.35,191.35,2367987
2016-04-22,191.3,191.94,190.69,191.66,1863871
2016-04-21,192.7,192.82,191.37,191.61,1814195
2016-04-20,192.6,193.43,192.05,192.68,1636809
2016-04-19,192.36,192.78,191.6401,192.52,1633309
2016-04-18,189.99,191.94,189.85,191.94,2345283
2016-04-15,190.8,190.85,190.22,190.56,2059711
2016-04-14,190.84,191.31,190.41,190.77,3214859
2016-04-13,189.88,190.85,189.71,190.79,1971852
2016-04-12,187.29,189.1799,186.83,188.9,1591103
2016-04-11,188.26,188.99,187.03,187.08,1354533
2016-04-08,188.31,188.774,186.99,187.57,2043818
2016-04-07,188.17,188.5,186.26,187.06,2634939
2016-04-06,187.39,189.38,187.09,189.29,1860788
2016-04-05,187.74,188.21,187.0,187.25,1737546
2016-04-04,189.74,189.9,188.83,189.17,1259504
2016-04-01,187.4,189.96,187.1,189.77,2971762
2016-03-31,188.85,189.29,188.32,188.56,3007818
2016-03-30,189.17,189.72,188.58,189.01,1907700
2016-03-29,185.99,188.22,185.63,188.22,1604863
2016-03-28,186.76,186.94,185.92,186.43,1271292
2016-03-24,185.25,186.32,185.01,186.3,1874837
2016-03-23,187.18,187.36,186.18,186.43,1633330
2016-03-22,186.89,188.21,186.71,187.63,1521631
2016-03-21,187.18,187.94,186.91,187.73,1535429
2016-03-18,188.35,188.79,187.91,188.45,2623349
2016-03-17,186.42,188.235,186.0,187.75,1937606
2016-03-16,184.88,186.93,184.86,186.57,2700754
2016-03-15,184.7,185.46,184.42,185.46,1325307
2016-03-14,185.4,186.2,185.07,185.7,1412806
2016-03-11,184.57,186.01,184.46,185.98,2231094
2016-03-10,183.38,184.39,181.03,183.01,2090526
2016-03-09,182.85,183.22,182.01,182.91,1641629
2016-03-08,182.83,183.33,181.78,181.91,3384371
2016-03-07,182.85,184.389,182.75,183.98,3449325
2016-03-04,183.45,184.66,182.55,183.78,2820858
2016-03-03,182.27,183.23,181.7,183.19,3151213
2016-03-02,181.36,182.54,180.908,182.52,3839431
2016-03-01,178.84,181.75,178.33,181.75,3041355
2016-02-29,178.94,179.95,177.38,177.38,3125830
2016-02-26,180.2,180.36,178.74,178.98,2560772
2016-02-25,177.7,179.31,176.83,179.31,2546042
2016-02-24,174.79,177.45,173.6,177.18,2599814
2016-02-23,177.92,178.19,176.22,176.35,2076005
2016-02-22,177.78,178.75,177.71,178.59,2603066
2016-02-19,175.28,176.2,174.6499,176.07,1136909
2016-02-18,177.2,177.22,175.8,176.11,1646148
2016-02-17,175.32,177.25,175.1248,176.86,2265249
2016-02-16,173.2,174.01,172.05,174.01,2360977
2016-02-12,169.54,171.14,168.6999,171.14,1800434
2016-02-11,167.26,168.72,166.05,167.7,3439175
2016-02-10,170.93,172.65,169.72,169.88,1953205
2016-02-09,168.18,171.3699,167.97,169.99,2360700
2016-02-08,170.29,170.6196,167.62,169.94,3402016
2016-02-05,175.04,175.19,171.65,172.31,2371990
2016-02-04,174.95,176.7,174.23,175.61,3562207
2016-02-03,175.47,175.81,171.57,175.39,3871039
2016-02-02,175.86,176.09,173.8,174.37,5101178
2016-02-01,176.61,178.39,175.91,177.59,3920853
2016-01-29,174.34,177.75,174.08,177.75,4453063
2016-01-28,174.13,174.3516,171.65,173.36,2616706
2016-01-27,173.89,175.62,171.501,172.42,3542994
2016-01-26,172.85,174.66,172.39,174.4,2263679
2016-01-25,174.1,174.33,171.8277,172.07,2756649
2016-01-22,174.03,174.86,173.18,174.66,2609854
2016-01-21,170.79,173.14,169.33,171.15,3003560
2016-01-20,169.59,171.88,165.96,170.32,8576978
2016-01-19,174.2,174.2899,170.72,172.34,5863305
2016-01-15,171.2,173.0585,170.1,172.15,8087103
2016-01-14,173.79,177.18,172.06,175.92,5081427
2016-01-13,178.43,178.64,172.72,173.11,4125701
2016-01-12,177.75,178.36,175.26,177.45,2997949
2016-01-11,177.04,177.32,174.06,175.99,4481249
2016-01-08,178.965,179.53,175.65,175.97,7357174
2016-01-07,179.15,181.0,177.5,177.86,4951853
2016-01-06,181.93,183.38,181.19,182.3,2755089
2016-01-05,184.57,185.115,183.43,184.64,2882479
2016-01-04,183.77,184.32,182.08,184.31,4193516
2015-12-31,188.12,188.76,186.93,186.93,2395233
2015-12-30,189.97,189.986,188.67,188.8,2535957
2015-12-29,189.43,190.5099,189.34,190.2,1757106
2015-12-28,187.85,188.18,187.0,188.1,2668300
2015-12-24,188.69,189.17,188.34,188.51,1171195
2015-12-23,187.75,188.94,187.57,188.84,2275458
2015-12-22,185.85,186.89,184.8,186.6,2423276
2015-12-21,184.74,185.07,183.47,184.93,2168689
2015-12-18,186.95,187.08,184.4,184.4,4531400
2015-12-17,191.14,191.16,187.82,187.89,3096008
2015-12-16,189.28,191.08,187.7,190.67,6361660
2015-12-15,187.75,188.96,187.53,188.03,3799323
2015-12-14,185.32,186.09,183.31,186.09,2719993
2015-12-11,186.44,187.15,184.75,184.98,3084261
2015-12-10,188.5,190.18,188.1,188.74,4083791
2015-12-09,189.12,191.32,187.2,188.31,4500277
2015-12-08,189.25,190.72,188.67,189.73,1721657
2015-12-07,191.88,191.88,189.98,190.95,1752945
2015-12-04,188.99,192.52,188.84,192.16,2900787
2015-12-03,191.56,191.75,187.73,188.46,2724471
2015-12-02,193.18,193.4462,190.92,191.18,1999841
2015-12-01,192.05,193.3,191.78,193.22,1812918
2015-11-30,192.45,192.47,191.24,191.37,1550956
2015-11-27,192.08,192.38,191.5,192.15,894462
2015-11-25,192.15,192.3099,191.67,191.96,758701
2015-11-24,190.63,192.38,190.18,192.02,1571991
2015-11-23,191.89,192.538,191.2,191.71,1308110
2015-11-20,192.01,192.66,191.5,191.93,1317636
2015-11-19,191.3,191.68,190.9,191.22,2155036
2015-11-18,188.91,191.51,188.89,191.32,2858620
2015-11-17,188.86,189.79,187.834,188.29,1879921
2015-11-16,185.5,188.55,185.36,188.52,1687079
2015-11-13,187.35,187.62,185.58,185.67,3223960
2015-11-12,189.36,189.81,187.78,187.84,2454682
2015-11-11,191.48,191.55,190.39,190.39,1114737
2015-11-10,190.26,191.25,189.91,191.12,1257460
2015-11-09,191.89,192.01,189.75,190.76,2127809
2015-11-06,192.26,192.83,191.118,192.56,2172599
2015-11-05,192.99,193.437,191.71,192.64,2185114
2015-11-04,193.77,193.9,192.2765,192.88,1786682
2015-11-03,192.54,194.06,192.28,193.43,3920095
2015-11-02,190.98,193.09,190.85,192.82,2403261
2015-10-30,191.82,192.0,190.56,190.56,2011559
2015-10-29,191.04,191.854,190.89,191.53,1779006
2015-10-28,189.84,191.6,189.06,191.6,2251897
2015-10-27,189.08,189.758,188.65,189.4,1442405
2015-10-26,190.11,190.12,189.39,189.77,1150453
2015-10-23,190.0,190.63,189.14,190.22,1624331
2015-10-22,186.02,188.383,185.97,188.17,1498293
2015-10-21,186.79,186.81,184.86,184.97,1556881
2015-10-20,186.02,186.8699,185.7,186.18,1151189
2015-10-19,185.66,186.43,185.31,186.42,768898
2015-10-16,185.92,186.34,185.1241,186.2,1241247
2015-10-15,183.4,185.494,183.02,185.45,2523136
2015-10-14,183.45,184.13,182.39,182.71,1184012
2015-10-13,183.98,185.31,183.39,183.57,1022349
2015-10-12,184.68,184.93,184.18,184.8,885090
2015-10-09,184.66,185.08,183.91,184.58,1651038
2015-10-08,182.44,184.78,182.08,184.48,3109551
2015-10-07,182.4,183.19,181.05,182.87,1693811
2015-10-06,181.88,182.408,180.59,181.35,1325351
2015-10-05,180.14,182.18,180.0,181.96,2049140
2015-10-02,174.0,178.75,173.35,178.75,2307155
2015-10-01,175.97,176.43,174.0,176.2,3948423
2015-09-30,174.56,175.84,173.67,175.71,3877015
2015-09-29,172.67,173.92,171.3601,172.4,3219419
2015-09-28,175.86,175.87,172.02,172.31,3651548
2015-09-25,178.48,178.71,175.83,176.76,3436258
2015-09-24,176.05,177.31,174.69,176.88,2561648
2015-09-23,177.99,178.45,176.85,177.43,1670250
2015-09-22,177.8,178.249,176.54,177.75,2469477
2015-09-21,180.15,181.2,178.94,180.1,1467587
2015-09-18,180.41,182.04,179.69,180.13,3205186
2015-09-17,183.4,185.99,182.74,183.09,3106238
2015-09-16,182.34,183.72,181.91,183.57,2098874
2015-09-15,180.22,182.42,179.77,181.98,1641534
2015-09-14,180.58,180.58,179.18,179.64,905324
2015-09-11,179.09,180.42,178.33,180.32,2184960
2015-09-10,178.25,180.78,178.0657,179.57,1774435
2015-09-09,182.8,182.85,178.17,178.57,2125549
2015-09-08,179.67,181.15,178.92,181.01,2247956
2015-09-04,176.88,177.69,175.64,176.49,2317653
2015-09-03,179.96,181.5401,178.71,179.27,2420172
2015-09-02,178.48,179.13,176.4,179.12,2424009
2015-09-01,177.11,178.5,174.83,175.58,8531696
2015-08-31,181.68,182.54,180.6,181.11,1921789
2015-08-28,181.97,183.19,181.43,182.72,2944966
2015-08-27,180.8,182.8,178.942,182.72,7168412
2015-08-26,176.23,178.51,172.68,178.36,7085026
2015-08-25,179.16,179.8,171.37,171.55,8129450
2015-08-24,172.0,179.54,168.08,173.66,12324897
2015-08-21,185.08,186.03,181.04,181.04,6145915
2015-08-20,189.36,189.9268,186.95,186.97,4195688
2015-08-19,191.78,192.55,190.12,190.98,1771931
2015-08-18,192.84,193.16,192.28,192.5,1023806
2015-08-17,191.42,193.09,190.86,193.09,1926335
2015-08-14,191.12,192.08,190.98,192.02,742451
2015-08-13,191.42,192.12,190.77,191.28,1155942
2015-08-12,189.88,191.76,188.3,191.49,3758708
2015-08-11,191.64,192.04,190.5,191.32,4996337
2015-08-10,191.9,193.15,191.9,193.09,1346730
2015-08-07,190.88,190.985,189.69,190.67,1854050
2015-08-06,192.77,192.93,190.39,191.17,1321232
2015-08-05,193.04,193.75,192.31,192.64,1369652
2015-08-04,192.35,192.76,191.4577,191.97,1601667
2015-08-03,193.0,193.01,191.33,192.35,3080628
2015-07-31,193.92,193.92,192.7087,192.95,1437242
2015-07-30,192.77,193.48,192.02,193.28,924412
2015-07-29,192.07,193.5,191.91,193.25,2471249
2015-07-28,190.59,192.1,189.63,191.89,931309
2015-07-27,189.78,190.316,189.15,189.59,1745618
2015-07-24,192.86,192.89,190.36,190.67,1589133
2015-07-23,194.0,194.03,192.34,192.68,899270
2015-07-22,193.38,194.1599,193.38,193.79,1193774
2015-07-21,194.82,195.05,193.86,194.17,772382
2015-07-20,195.09,195.46,194.6,194.94,1103313
2015-07-17,194.68,194.92,194.24,194.85,871193
2015-07-16,194.31,194.67,194.051,194.62,949541
2015-07-15,193.29,193.73,192.6201,193.14,1174758
2015-07-14,192.37,193.53,192.2711,193.22,1128915
2015-07-13,191.59,192.48,191.58,192.37,1026106
2015-07-10,190.18,190.71,189.35,190.24,1647655
2015-07-09,189.9,190.1289,187.83,187.85,2224904
2015-07-08,189.36,189.59,187.31,187.51,1874025
2015-07-07,189.86,190.9,187.19,190.75,3507458
2015-07-06,188.72,190.4,188.48,189.58,1741085
2015-07-02,190.85,191.0,189.68,190.13,3087103
2015-07-01,190.65,190.75,189.45,190.27,2782276
2015-06-30,190.18,190.18,188.24,188.84,2679412
2015-06-29,190.78,191.43,188.26,188.35,2746727
2015-06-26,192.82,193.07,191.7985,192.42,1631894
2015-06-25,193.51,193.69,192.36,192.42,2287598
2015-06-24,194.18,194.52,192.99,193.02,2160351
2015-06-23,194.48,194.76,194.0,194.41,1727228
2015-06-22,194.37,194.92,194.0501,194.27,1027028
2015-06-19,194.8,194.85,193.85,193.85,691383
2015-06-18,193.61,195.53,193.6,194.98,1041566
2015-06-17,193.06,193.69,191.95,193.07,1170581
2015-06-16,191.5,192.81,191.34,192.74,819781
2015-06-15,191.22,191.97,190.47,191.62,1392599
2015-06-12,193.01,193.22,192.21,192.51,2147740
2015-06-11,193.95,194.37,193.63,193.93,724695
2015-06-10,191.96,193.78,191.88,193.33,1247688
2015-06-09,191.1,191.65,190.3702,191.06,1466057
2015-06-08,192.17,192.3194,191.02,191.11,1130127
2015-06-05,192.48,193.02,191.58,192.3,1567766
2015-06-04,193.52,194.13,192.28,192.69,1383350
2015-06-03,194.31,194.93,193.74,194.27,1213846
2015-06-02,193.43,194.5037,192.75,193.74,1094354
2015-06-01,194.23,194.635,193.09,193.94,1157378
2015-05-29,194.67,194.72,193.25,193.49,1530932
2015-05-28,194.66,194.8674,194.0,194.76,1114537
2015-05-27,193.66,195.24,193.3,194.94,1420085
2015-05-26,194.73,194.77,192.7,193.16,1235326
2015-05-22,195.31,195.75,195.1866,195.26,831588
2015-05-21,195.05,195.925,194.83,195.69,756214
2015-05-20,195.37,195.95,194.8,195.1,3401278
2015-05-19,195.44,195.77,194.96,195.23,980437
2015-05-18,194.63,195.62,194.48,195.33,984487
2015-05-15,194.68,194.875,194.22,194.73,718961
2015-05-14,193.64,194.6002,193.33,194.53,902299
2015-05-13,192.96,193.61,192.26,192.52,589009
2015-05-12,192.15,193.07,191.23,192.46,1852662
2015-05-11,193.93,194.2,192.9601,193.02,1090083
2015-05-08,193.3,194.18,193.23,193.95,1322903
2015-05-07,190.59,191.9,190.24,191.44,1320717
2015-05-06,192.09,192.39,189.53,190.67,1588079
2015-05-05,193.4,193.8,191.33,191.44,1138325
2015-05-04,193.64,194.31,193.5,193.7,1060020
2015-05-01,191.96,193.18,191.85,193.1,1921248
2015-04-30,192.4,192.8,190.32,191.1,2505712
2015-04-29,192.81,193.66,192.1356,193.02,1408897
2015-04-28,193.17,193.85,191.9399,193.81,1103795
2015-04-27,194.63,194.74,193.0,193.21,898239
2015-04-24,194.02,194.29,193.52,193.98,978254
2015-04-23,192.65,194.26,192.5,193.59,956275
2015-04-22,192.49,193.28,191.5,193.09,1125360
2015-04-21,193.11,193.26,191.8,192.14,1089492
2015-04-20,191.67,192.7,191.55,192.33,1430336
2015-04-17,191.53,191.77,189.75,190.59,2059232
2015-04-16,192.55,193.37,192.3,192.83,823270
2015-04-15,192.54,193.42,192.45,192.9,934925
2015-04-14,191.42,192.2199,190.77,192.02,2647824
2015-04-13,192.36,193.04,191.6,191.67,1227788
2015-04-10,191.74,192.57,191.54,192.54,1056763
2015-04-09,190.45,191.71,189.96,191.49,794762
2015-04-08,190.24,191.06,189.805,190.66,1412050
2015-04-07,190.48,191.33,189.97,189.97,1371349
2015-04-06,188.23,191.04,188.09,190.48,1242464
2015-04-02,188.47,189.69,188.27,189.15,1803499
2015-04-01,189.17,189.17,187.47,188.59,3379895
2015-03-31,189.98,191.78,189.1655,189.2,2765151
2015-03-30,189.75,191.19,189.72,190.88,1414582
2015-03-27,188.04,188.7787,187.83,188.53,1836963
2015-03-26,187.88,189.15,187.15,188.14,1906214
2015-03-25,191.64,191.87,188.57,188.61,1216708
2015-03-24,192.38,192.85,191.33,191.4,1587665
2015-03-23,192.85,193.49,192.49,192.52,705570
2015-03-20,193.19,194.39,193.13,193.85,1350135
2015-03-19,192.56,192.85,191.745,192.11,1371972
2015-03-18,190.17,193.76,189.49,193.0,2287408
2015-03-17,190.48,191.13,189.83,190.73,1460929
2015-03-16,189.59,191.38,189.55,191.38,1054150
2015-03-13,189.68,189.79,187.62,188.8,1792236
2015-03-12,188.21,190.0,188.2,189.96,2646859
2015-03-11,188.26,188.47,187.47,187.54,1857468
2015-03-10,189.57,189.632,187.97,187.98,2390456
2015-03-09,190.52,191.47,190.42,191.12,1132034
2015-03-06,192.0,192.55,189.94,190.31,1815633
2015-03-05,193.15,193.33,192.48,193.04,1135838
2015-03-04,193.0,193.05,191.73,192.83,1497509
2015-03-03,193.96,194.021,192.69,193.64,1388004
2015-03-02,193.31,194.47,193.3,194.47,1016560
2015-02-27,193.77,194.05,193.19,193.2,966523
2015-02-26,193.99,194.15,193.21,193.87,994201
2015-02-25,194.14,194.65,193.71,194.09,1983556
2015-02-24,193.69,194.49,193.43,194.3,1244211
2015-02-23,193.49,193.73,193.03,193.73,1497711
2015-02-20,192.13,193.82,191.4498,193.78,1373953
2015-02-19,192.09,192.97,191.89,192.61,1017560
2015-02-18,192.28,192.78,192.0,192.74,1862895
2015-02-17,192.07,192.88,191.79,192.7,1700375
2015-02-13,191.72,192.44,191.46,192.39,1073112
2015-02-12,190.7,191.65,190.47,191.55,2008510
2015-02-11,189.51,190.23,188.78,189.79,1743893
2015-02-10,188.82,189.93,187.846,189.66,1798005
2015-02-09,187.81,188.59,187.22,187.66,2289295
2015-02-06,189.49,190.05,187.94,188.52,1454683
2015-02-05,187.89,189.19,187.85,189.05,1033759
2015-02-04,187.03,188.35,186.65,187.15,1861200
2015-02-03,186.13,187.86,185.79,187.79,1435021
2015-02-02,183.5,185.26,181.47,185.09,3397819
2015-01-30,183.96,185.3799,182.63,182.99,2302436
2015-01-29,183.74,185.5299,182.21,185.27,4338151
2015-01-28,187.27,187.32,183.35,183.49,2529352
2015-01-27,186.14,187.18,185.02,185.9401,1979085
2015-01-26,187.79,188.51,186.933,188.41,2018019
2015-01-23,188.72,189.02,187.79,188.04,3109762
2015-01-22,187.09,189.15,185.5966,189.08,6074360
2015-01-21,184.77,186.74,184.3,186.23,1586504
2015-01-20,185.62,185.9,183.58,185.26,1637624
2015-01-16,182.31,185.08,182.0868,184.8,1472796
2015-01-15,184.88,185.25,182.4,182.54,1940682
2015-01-14,183.1,184.399,182.11,184.26,5216290
2015-01-13,187.22,188.41,183.9,185.35,2158515
2015-01-12,187.46,187.6,185.19,185.84,1847548
2015-01-09,189.3,189.34,186.65,187.23,2525211
2015-01-08,187.13,189.051,187.07,188.82,1740140
2015-01-07,184.73,185.91,184.23,185.56,2305552
2015-01-06,185.37,185.88,182.355,183.27,2245265
2015-01-05,187.26,187.41,184.66,185.09,2734710
2015-01-02,189.29,189.72,187.26,188.4,1864986
2014-12-31,190.75,190.91,188.38,188.4,1365995
2014-12-30,190.95,191.09,190.3,190.38,3224483
2014-12-29,190.97,191.634,190.9,191.42,878645
2014-12-26,191.06,191.519,190.991,191.15,650339
2014-12-24,190.81,191.05,190.5,190.53,952729
2014-12-23,190.94,190.97,190.3,190.55,1926809
2014-12-22,189.57,190.26,189.3447,190.26,3005770
2014-12-19,189.29,190.127,188.59,189.42,1800825
2014-12-18,186.74,188.58,185.997,188.55,3820202
2014-12-17,181.97,185.55,181.8399,185.18,5588623
2014-12-16,182.1,185.54,181.44,181.52,3837392
2014-12-15,185.26,185.72,182.2701,182.93,2801386
2014-12-12,186.0,186.9,184.17,184.21,2614340
2014-12-11,186.98,189.068,186.81,187.25,1972642
2014-12-10,188.86,188.8628,186.1,186.3799,1749798
2014-12-09,187.43,189.47,186.98,189.35,1762968
2014-12-08,190.35,190.83,188.85,189.5,1527759
2014-12-05,190.65,191.1874,190.35,190.8,2215881
2014-12-04,190.35,190.99,189.57,190.46,1573043
2014-12-03,190.1,190.88,189.97,190.65,2240110
2014-12-02,188.71,190.13,188.71,189.92,1446793
2014-12-01,189.29,189.39,188.36,188.73,2083641
2014-11-28,190.3,190.63,189.7567,190.03,430233
2014-11-26,190.1,190.52,189.88,190.44,824409
2014-11-25,190.34,190.56,189.66,190.0,1736748
2014-11-24,190.02,190.21,189.77,190.06,1365938
2014-11-21,190.43,190.48,188.95,189.57,1586228
2014-11-20,187.29,188.642,187.29,188.51,866774
2014-11-19,188.25,188.48,187.37,188.17,1880665
2014-11-18,187.48,188.82,187.48,188.51,1252557
2014-11-17,186.93,187.59,186.76,187.43,584606
2014-11-14,187.2,187.53,186.85,187.33,1464547
2014-11-13,187.24,187.84,186.38,187.26,1163579
2014-11-12,186.49,187.28,186.46,187.09,2742896
2014-11-11,187.14,187.34,186.78,187.24,1031615
2014-11-10,186.48,187.1014,186.27,187.06,1876280
2014-11-07,186.34,186.68,185.8,186.5,1396431
2014-11-06,185.57,186.38,184.9,186.34,1758588
2014-11-05,185.74,185.78,184.74,185.59,1826531
2014-11-04,184.56,184.85,183.45,184.38,1639426
2014-11-03,185.2,185.62,184.6,185.04,2269991
2014-10-31,185.02,185.05,184.1,184.93,1946054
